 2457997.7322180 | 1.60  
 2457997.7326629 | 1.61  
 2457997.7331060 | 1.60  
 2457997.7335531 | 1.60  
 2457997.7340160 | 1.60  
 2457997.7344591 | 1.60  
 2457997.7349063 | 1.61  
 2457997.7353500 | 1.62  
 2457997.7358111 | 1.65  
 2457997.7362568 | 1.72  
 2457997.7367032 | 1.76  
 2457997.7371530 | 1.79  
